object_id,timestamp,location,detected_type,speed,certainty,zones,time_elapsed,path_index,lat,lon,x,y,speed_mph,is_confident,lat_scaled,lon_scaled,anomaly_score,is_anomaly
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,103,35.29418090998945,-120.66771037791678,-120.66771037791678,35.29418090998945,0.0,True,0.9844535271186032,0.6808511971030384,0.19859544947628088,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,104,35.29418091206651,-120.66771035512028,-120.66771035512028,35.29418091206651,0.0,True,0.9844573127629701,0.6808876870782115,0.19767717840982768,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,116,35.294180895194245,-120.6677105458004,-120.6677105458004,35.294180895194245,0.0,True,0.9844265613719472,0.680582468630746,0.20100517069174045,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,105,35.29418091306667,-120.66771036719383,-120.66771036719383,35.29418091306667,0.0,True,0.9844591356522869,0.680868361145258,0.19965852866118305,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,107,35.29418091541231,-120.66771030707169,-120.66771030707169,35.29418091541231,0.0,True,0.9844634108230821,0.6809645976463798,0.1916500079946694,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,108,35.29418091194884,-120.6677103210688,-120.6677103210688,35.29418091194884,0.0,True,0.9844570983041194,0.680942192702787,0.19193379023797158,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,109,35.294180910795205,-120.66771040877592,-120.66771040877592,35.294180910795205,0.0,True,0.9844549956833362,0.6808018014125992,0.20036427202021495,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,110,35.2941809091044,-120.66771043955325,-120.66771043955325,35.2941809091044,0.0,True,0.9844519140242483,0.6807525366602931,0.19889117752427915,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,102,35.29418090971831,-120.66771041511966,-120.66771041511966,35.29418090971831,0.0,True,0.9844530329282861,0.6807916470861528,0.1971193118268233,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,15,35.29391107358407,-120.6678230511181,-120.6678230511181,35.29391107358407,0.0,True,0.492649672080006,0.5004971140879206,0.2016233459065045,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,50,35.29377579349358,-120.66792922398572,-120.66792922398572,35.29377579349358,11.5381652996025,True,0.2460881678343867,0.3305480050330516,0.02717000354893595,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,34,35.2938262871956,-120.66794177040148,-120.66794177040148,35.2938262871956,11.5381652996025,True,0.3381179933567182,0.310465170070529,0.07160393195644832,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,2,35.29401509067981,-120.66766008948544,-120.66766008948544,35.29401509067981,12.37028895365253,True,0.6822312394797336,0.7613470365176909,0.11977681496428816,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,3,35.29401524232554,-120.6676558328456,-120.6676558328456,35.29401524232554,12.37028895365253,True,0.6825076290115248,0.7681605677353218,0.12084863583179017,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,4,35.29401497763871,-120.66765273321944,-120.66765273321944,35.29401497763871,12.37028895365253,True,0.6820252107645501,0.7731220867717639,0.12087512877384154,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,27,35.29401150948303,-120.6675886645382,-120.6675886645382,35.29401150948303,12.37028895365253,True,0.6757041499295156,0.8756757385563105,0.14125449317012662,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,28,35.29401178593645,-120.66758854290238,-120.66758854290238,35.29401178593645,12.37028895365253,True,0.6762080139596947,0.8758704389620107,0.14171935327977453,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,29,35.29401170012221,-120.66758618647437,-120.66758618647437,35.29401170012221,12.37028895365253,True,0.6760516089270823,0.8796423333114944,0.14145757466192221,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,30,35.294011641299505,-120.66758383569432,-120.66758383569432,35.294011641299505,12.37028895365253,True,0.6759443986520637,0.8834051870799158,0.13909025416338971,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,31,35.29401216637581,-120.66758210901408,-120.66758210901408,35.29401216637581,12.37028895365253,True,0.6769014027668163,0.8861690548656043,0.13871117837207858,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,22,35.29386634845679,-120.66795618913712,-120.66795618913712,35.29386634845679,11.5381652996025,True,0.4111336513524293,0.28738534441799857,0.08266899434471853,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,32,35.29401227450563,-120.66757653967323,-120.66757653967323,35.29401227450563,12.37028895365253,True,0.6770984801914892,0.8950838043238036,0.1316657614309612,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,34,35.29401310017221,-120.66757148302824,-120.66757148302824,35.29401310017221,12.37028895365253,True,0.6786033401658642,0.9031778902281076,0.12498502559181268,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,26,35.294011111496104,-120.66758964163564,-120.66758964163564,35.294011111496104,12.37028895365253,True,0.6749787789303809,0.8741117152385414,0.13716789092071674,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,35,35.294014774588334,-120.66756958162952,-120.66756958162952,35.294014774588334,12.37028895365253,True,0.6816551311349031,0.9062214269360993,0.12260186043077803,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,37,35.29401530428942,-120.66756541081412,-120.66756541081412,35.29401530428942,12.37028895365253,True,0.6826205643737921,0.9128975804196671,0.12074858865678262,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,38,35.294015632761386,-120.66756401404857,-120.66756401404857,35.294015632761386,12.37028895365253,True,0.683219237413141,0.9151333593763411,0.11842241922862762,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,39,35.29401622847814,-120.66756371442008,-120.66756371442008,35.29401622847814,12.37028895365253,True,0.6843049908202374,0.9156129696057178,0.11671854298665296,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,40,35.294017304875354,-120.66756240933157,-120.66756240933157,35.294017304875354,12.37028895365253,True,0.6862668324683909,0.9177020026545506,0.11659465805279956,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,41,35.29401840484667,-120.66756188448036,-120.66756188448036,35.29401840484667,12.37028895365253,True,0.6882716402760707,0.9185421230795328,0.11236314505458078,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,33,35.29401227104728,-120.667574281839,-120.667574281839,35.29401227104728,12.37028895365253,True,0.6770921770003042,0.8986978813190944,0.1316303193292261,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,0,35.29401457331829,-120.6676705353504,-120.6676705353504,35.29401457331829,12.37028895365253,True,0.6812882963422453,0.7446265175822191,0.12127830007212037,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,30,35.293840767649556,-120.66794581086351,-120.66794581086351,35.293840767649556,11.5381652996025,True,0.36451006995048374,0.3039976709987968,0.07235080215069034,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,28,35.29384813584585,-120.66794914093062,-120.66794914093062,35.29384813584585,11.5381652996025,True,0.3779393451331998,0.29866728905471973,0.07784121905257202,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,33,35.29382932254549,-120.66794286242266,-120.66794286242266,35.29382932254549,11.5381652996025,True,0.34365022232668707,0.30871719028800726,0.07208182448258194,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,32,35.2938323557467,-120.66794397994154,-120.66794397994154,35.2938323557467,11.5381652996025,True,0.34917853510705754,0.30692839674884453,0.07058327701614242,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,31,35.29383771762724,-120.66794455955342,-120.66794455955342,35.29383771762724,11.5381652996025,True,0.3589510990277631,0.30600062184385024,0.07512684706486994,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,13,35.29389133321985,-120.66796683544337,-120.66796683544337,35.29389133321985,11.5381652996025,True,0.4566708825950627,0.2703439824981615,0.08515604495650253,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,14,35.29388731557475,-120.66796442341564,-120.66796442341564,35.29388731557475,11.5381652996025,True,0.4493483223050134,0.2742048743821215,0.08596432737054971,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,15,35.29388450336029,-120.6679625907338,-120.6679625907338,35.29388450336029,11.5381652996025,True,0.4442227799954708,0.27713841715012677,0.08868047877882701,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,16,35.29388166732616,-120.66796077346108,-120.66796077346108,35.29388166732616,11.5381652996025,True,0.4390538239531452,0.28004729477106594,0.08954864395311812,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,17,35.293879459893844,-120.66795976474732,-120.66795976474732,35.293879459893844,11.5381652996025,True,0.43503055762994336,0.2816619257791899,0.09054922025902834,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,29,35.29384378216747,-120.66794706925404,-120.66794706925404,35.29384378216747,11.5381652996025,True,0.37000433055800386,0.30198338662739843,0.07511490524904996,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,18,35.29387756410216,-120.66795950068465,-120.66795950068465,35.29387756410216,11.5381652996025,True,0.43157528754818486,0.2820846064132638,0.09041529002743076,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,20,35.29387313876015,-120.66795900738836,-120.66795900738836,35.29387313876015,11.5381652996025,True,0.4235096588236047,0.2828742174024228,0.08914392298457963,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,1,35.29401481317251,-120.66766190379094,-120.66766190379094,35.29401481317251,12.37028895365253,True,0.681725454654952,0.7584429084672593,0.12219191537983853,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,21,35.2938702740974,-120.66795745235704,-120.66795745235704,35.2938702740974,11.5381652996025,True,0.4182885242626071,0.2853633296908811,0.0870983996890754,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,23,35.293863498916664,-120.66795476889976,-120.66795476889976,35.293863498916664,11.5381652996025,True,0.40594007928302744,0.2896586942661088,0.0790492653833017,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,24,35.2938606346018,-120.66795338838229,-120.66795338838229,35.2938606346018,11.5381652996025,True,0.4007195787708042,0.2918684651667718,0.07661540687293711,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,25,35.29385772561483,-120.6679525747688,-120.6679525747688,35.29385772561483,11.5381652996025,True,0.39541765887406655,0.29317080246983096,0.07626978828920383,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,26,35.29385491049453,-120.66795139909227,-120.66795139909227,35.29385491049453,11.5381652996025,True,0.3902868203877006,0.29505268795765005,0.07854518431243307,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,27,35.2938521263971,-120.66795023636924,-120.66795023636924,35.2938521263971,11.5381652996025,True,0.3852125241755857,0.2969138390326407,0.07946491729457317,1
68f680b192f9cd540eba5157,2025-10-06 18:55:21.053,foothill,Car,11.5381652996025,0.985396986851872,['SB Exit'],0,19,35.293875064326414,-120.66795922111052,-120.66795922111052,35.293875064326414,11.5381652996025,True,0.4270191960677039,0.28253211599076167,0.09059527481480123,1
68f680b192f9cd540eba5158,2025-10-06 18:55:21.053,foothill,Car,12.37028895365253,0.9900000000000008,['EB Exit'],0,42,35.2940186084291,-120.66755993621992,-120.66755993621992,35.2940186084291,12.37028895365253,True,0.6886426896307967,0.9216606705449522,0.11162161919836577,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,14,35.293911028523155,-120.66782304182762,-120.66782304182762,35.293911028523155,0.0,True,0.4925675440535997,0.5005119852139615,0.1998171339371977,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,12,35.293911015733386,-120.667823047803,-120.667823047803,35.293911015733386,0.0,True,0.4925442334206309,0.5005024205311202,0.19838348035785636,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,72,35.29391189869813,-120.66782285397149,-120.66782285397149,35.29391189869813,0.0,True,0.49415352503274335,0.5008126833417919,0.23061708791531338,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,18,35.29391113970206,-120.66782300409268,-120.66782300409268,35.29391113970206,0.0,True,0.492770178738283,0.5005723868962377,0.2089439810775789,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,17,35.293911127157855,-120.66782303446072,-120.66782303446072,35.293911127157855,0.0,True,0.4927473156712949,0.5005237772711553,0.20504856243995984,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,16,35.2939111239246,-120.667823061309,-120.667823061309,35.2939111239246,0.0,True,0.49274142274225596,0.5004808017110918,0.20108488874445984,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,75,35.29418091355268,-120.6677105276287,-120.6677105276287,35.29418091355268,0.0,True,0.9844600214564707,0.6806115557556041,0.2139299866294787,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,76,35.29418091533813,-120.6677105244773,-120.6677105244773,35.29418091533813,0.0,True,0.9844632756212377,0.6806166001479141,0.21430717143075162,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,77,35.29418091107402,-120.6677105444498,-120.6677105444498,35.29418091107402,0.0,True,0.9844555038580438,0.68058463052148,0.2162890477632236,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,78,35.29418091016851,-120.66771054252622,-120.66771054252622,35.29418091016851,0.0,True,0.9844538534671301,0.6805877095612232,0.2158826316070061,1
68f680b292f9cd540eba5166,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7441541199887606,['Unknown'],0,80,35.293911893438974,-120.66782271093072,-120.66782271093072,35.293911893438974,0.0,True,0.49414393970073434,0.501041646261001,0.2178378409281186,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,79,35.29418091195396,-120.66771053745124,-120.66771053745124,35.29418091195396,0.0,True,0.9844571076318971,0.6805958329932764,0.21652653090061852,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,81,35.29418091028617,-120.66771053159864,-120.66771053159864,35.29418091028617,0.0,True,0.9844540679259808,0.6806052011379506,0.21499731869635347,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,82,35.294180908858834,-120.66771054567762,-120.66771054567762,35.294180908858834,0.0,True,0.9844514664582675,0.6805826651689131,0.21545661454416348,1
68f680b292f9cd540eba5165,2025-10-06 18:55:21.053,foothill,Car,0.0,0.7300000000000002,['Unknown'],0,74,35.29418091178769,-120.66771053086195,-120.66771053086195,35.29418091178769,0.0,True,0.9844568045882625,0.6806063803669531,0.21525610601410955,1
